@relation vectores
@attribute Feature0 numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute class {D1,D10,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D11,D110,D111,D112,D12,D13,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D51,D52,D53,D54,D55,D56,D57,D58,D59,D6,D60,D61,D62,D63,D64,D65,D66,D67,D68,D69,D7,D70,D71,D72,D73,D74,D75,D76,D77,D78,D79,D8,D80,D81,D82,D83,D84,D85,D86,D87,D88,D89,D9,D90,D91,D92,D93,D94,D95,D96,D97,D98,D99}
@data
0.25829,0.230472,0.15506,0.254237,0.00816753,0.00792189,0.0198968,0.0697003,0.0124048,0.0106853,0.00601818,0.00939573,0.00970278,0.0103783,0.0198968,0.0660771,0.0621469,0.0486981,0.0190371,0.0346966,0.00626382,0.00792189,0.00743061,0.0163351,0.076087,0.0430484,0.0167035,0.0295382,0.183309,0.147814,0.252763,0.305453,D56
0.265967,0.222304,0.155367,0.247052,0.00810612,0.00890445,0.0176247,0.0798944,0.0105011,0.0115451,0.00583395,0.0103783,0.010931,0.00933432,0.0222918,0.0755957,0.0671825,0.049128,0.0177475,0.0338369,0.00669369,0.0085974,0.00583395,0.017379,0.0778678,0.0399779,0.0168877,0.0281872,0.178457,0.151069,0.231638,0.313437,D56
0.251719,0.243491,0.159175,0.263449,0.00786048,0.00841317,0.0167035,0.0692704,0.0120978,0.00976419,0.00509703,0.00865881,0.0101941,0.00933432,0.0198968,0.0738148,0.060366,0.046733,0.018423,0.0362933,0.00595677,0.00712356,0.00601818,0.0155981,0.071297,0.0389339,0.0183616,0.0262221,0.181774,0.148059,0.242201,0.313252,D56
0.267993,0.241403,0.160833,0.25086,0.00718497,0.00878163,0.0162122,0.0605502,0.0124662,0.0128961,0.00644805,0.00970278,0.00970278,0.0104397,0.018423,0.0649103,0.0573569,0.0486367,0.0189143,0.0370302,0.00626382,0.00773766,0.00755343,0.0164579,0.0647875,0.0436011,0.017072,0.0309506,0.181405,0.1542,0.242631,0.312147,D56
0.273888,0.226234,0.167772,0.248035,0.00939573,0.00663228,0.0186686,0.0698231,0.0113608,0.00976419,0.00509703,0.00829035,0.0092115,0.00878163,0.0184844,0.0633751,0.0597519,0.0416974,0.0208794,0.0337141,0.00546549,0.00681651,0.00644805,0.0150454,0.0683493,0.0416974,0.0165193,0.0253009,0.178335,0.165131,0.23606,0.329526,D56
0.260378,0.242078,0.154876,0.269344,0.00835176,0.0079833,0.0176247,0.0597519,0.0109924,0.0124048,0.0073692,0.0098256,0.0103169,0.00957996,0.019774,0.0546549,0.0572341,0.0486367,0.0194056,0.0386269,0.00687792,0.00822894,0.00816753,0.0159052,0.0657087,0.0430484,0.0174404,0.0326087,0.181037,0.15242,0.24607,0.308831,D56
0.249202,0.126689,0.0586465,0.235937,0.0362933,0.0103169,0.0510317,0.145112,0.0448907,0.00822894,0.00380742,0.00853599,0.0547777,0.0101326,0.0548391,0.0793417,0.0701916,0.0403464,0.010931,0.0614714,0.00767625,0.0036846,0.00816753,0.0427413,0.144129,0.045382,0.0105625,0.0415131,0.19688,0.0584009,0.148735,0.336957,D57
0.243183,0.15027,0.0647261,0.230656,0.0328543,0.0107467,0.0510317,0.136883,0.0396708,0.00878163,0.00521985,0.00810612,0.0514616,0.00988701,0.0604274,0.086281,0.0716654,0.0426185,0.0106239,0.060366,0.00724638,0.00528126,0.00951855,0.0401007,0.139523,0.041636,0.0119749,0.0416974,0.18988,0.0598133,0.151498,0.331921,D57
0.241525,0.151928,0.0616556,0.242201,0.0345738,0.0114837,0.0493736,0.12804,0.0361705,0.00749202,0.00712356,0.0106853,0.0496807,0.00994842,0.06141,0.0840088,0.066507,0.0426185,0.0107467,0.0588922,0.00835176,0.00374601,0.0101326,0.0391182,0.139278,0.0464259,0.013633,0.0405306,0.199828,0.0652788,0.151069,0.322095,D57
0.24478,0.153832,0.0640506,0.228322,0.0354336,0.0115451,0.0498649,0.126197,0.0374601,0.00822894,0.00571113,0.00835176,0.0531196,0.0101941,0.0587079,0.0846843,0.0719111,0.0445836,0.0117907,0.060366,0.00724638,0.00374601,0.0101326,0.0397937,0.13154,0.04704,0.0132031,0.0420044,0.196512,0.0644805,0.159543,0.321174,D57
0.249447,0.140322,0.0623925,0.22648,0.0372144,0.00964137,0.0515844,0.135286,0.0402849,0.00939573,0.00571113,0.00743061,0.0515844,0.00964137,0.0580324,0.0760255,0.0719725,0.0417588,0.0123434,0.0611643,0.00693933,0.0036846,0.00951855,0.0421887,0.140874,0.0461803,0.0106853,0.0459961,0.200135,0.0647261,0.154139,0.322771,D57
0.253255,0.140936,0.0661385,0.233051,0.037153,0.0105625,0.0490666,0.129514,0.0384426,0.00915009,0.00583395,0.00724638,0.0494964,0.010931,0.0585237,0.082535,0.0680422,0.0437853,0.0122206,0.0595677,0.00663228,0.00380742,0.0100712,0.0404692,0.133812,0.0461189,0.0125276,0.0429256,0.198538,0.0688406,0.14763,0.328728,D57
0.245701,0.153771,0.0639278,0.228691,0.0342668,0.0116679,0.0478384,0.129022,0.0369074,0.00749202,0.00564972,0.00835176,0.0493736,0.0102555,0.0609801,0.0840088,0.0749202,0.0466102,0.0120364,0.0584623,0.00810612,0.00417588,0.0085974,0.0370916,0.13326,0.0456276,0.0121592,0.0397937,0.189634,0.0609187,0.16943,0.326824,D57
0.253193,0.136821,0.0658315,0.230656,0.0353107,0.0100712,0.0506632,0.1324,0.0385655,0.00816753,0.0042987,0.00847458,0.0529354,0.0098256,0.0577868,0.0812454,0.0700688,0.0436011,0.0101326,0.0590764,0.00712356,0.00448293,0.0100712,0.0391182,0.135777,0.0463645,0.0138787,0.0420658,0.193319,0.0626382,0.154999,0.336588,D57
0.248588,0.149226,0.0665684,0.234279,0.0348195,0.0110538,0.0480226,0.125583,0.0363547,0.00712356,0.00595677,0.00890445,0.0526898,0.00957996,0.0607959,0.0821665,0.0677352,0.0466102,0.0114837,0.0573569,0.00970278,0.00478998,0.00847458,0.0387497,0.131417,0.0475927,0.0120978,0.0401007,0.200197,0.0640506,0.159543,0.323938,D57
0.253132,0.134856,0.0623925,0.23606,0.0373373,0.0098256,0.0493122,0.138295,0.040592,0.00749202,0.00417588,0.00767625,0.053181,0.00933432,0.0558217,0.0763326,0.0711742,0.043294,0.0115451,0.0634979,0.00687792,0.00393024,0.00853599,0.0373987,0.137436,0.0483296,0.0121592,0.0430484,0.199644,0.0611029,0.155244,0.326517,D57
0.186134,0.101449,0.0489437,0.131847,0.0324245,0.0167035,0.0393638,0.131172,0.0461189,0.0179317,0.013633,0.0246868,0.0361705,0.017379,0.052874,0.134918,0.0881233,0.0624539,0.0205723,0.0544092,0.0186072,0.00957996,0.0176861,0.0590764,0.121776,0.0550847,0.0246254,0.059015,0.145296,0.0626382,0.161754,0.413105,D58
0.203881,0.109433,0.0520757,0.145787,0.0324245,0.0138787,0.039241,0.133812,0.0477155,0.0160894,0.0117293,0.0225375,0.0439695,0.0163965,0.051523,0.133137,0.091378,0.0613486,0.0202653,0.0553918,0.0168877,0.00915009,0.0157824,0.055269,0.126443,0.0548391,0.0223532,0.0501105,0.158806,0.065156,0.150577,0.378163,D58
0.17594,0.0865267,0.0451977,0.110477,0.030705,0.0187915,0.0381356,0.1211,0.0455662,0.0207566,0.0157824,0.0300909,0.0390567,0.0190985,0.0534267,0.146831,0.0856055,0.054225,0.0204495,0.0514616,0.0195284,0.0127119,0.0223532,0.0687178,0.102186,0.0527512,0.0267747,0.0649718,0.122574,0.0676124,0.148551,0.487595,D58
0.204557,0.107713,0.0483296,0.157701,0.029354,0.0130189,0.0358634,0.157455,0.0423729,0.0161508,0.0100712,0.0214321,0.037153,0.0135102,0.0469786,0.135409,0.0997912,0.0553304,0.0154753,0.0536723,0.0152297,0.00730779,0.0134488,0.0582167,0.156043,0.051523,0.0202039,0.0521985,0.176922,0.0564358,0.140322,0.356362,D58
0.185888,0.106669,0.0437239,0.123004,0.0281872,0.0154139,0.0327929,0.125522,0.0464874,0.0167649,0.0135716,0.0219234,0.0367232,0.0163965,0.0550233,0.155122,0.0991157,0.059015,0.017379,0.0494964,0.0171948,0.0109924,0.0183616,0.0606731,0.12632,0.0492508,0.0253009,0.0545935,0.145603,0.0584009,0.16986,0.420781,D58
0.191108,0.108266,0.0432326,0.172132,0.0240113,0.0121592,0.0402235,0.167956,0.0414517,0.0124662,0.00927291,0.0168263,0.0370916,0.0132646,0.0578482,0.156595,0.102125,0.0510317,0.0140015,0.0467944,0.012589,0.00792189,0.0119749,0.0541636,0.138541,0.0463645,0.017379,0.0480226,0.158683,0.0543478,0.158683,0.379022,D58
0.195652,0.111275,0.0476541,0.136084,0.02831,0.0191599,0.041943,0.152911,0.0422501,0.0155367,0.0112994,0.0228445,0.0402235,0.0153525,0.0572955,0.167158,0.10323,0.0618398,0.0164579,0.0501719,0.0146156,0.0110538,0.0155367,0.0534881,0.124785,0.0457504,0.0199582,0.0545935,0.130803,0.0606731,0.146586,0.391059,D58
0.201425,0.11674,0.0558831,0.148244,0.0345124,0.0135102,0.0413289,0.136207,0.0447065,0.0155981,0.0117907,0.0200197,0.0393024,0.0163965,0.0559445,0.129145,0.0977647,0.0648489,0.0184844,0.0534881,0.0164579,0.00779907,0.014677,0.0515844,0.131417,0.0534267,0.0227217,0.0518914,0.158438,0.0608573,0.153034,0.367907,D58
0.202776,0.104765,0.0447679,0.139094,0.0290469,0.0140629,0.0380128,0.147138,0.045689,0.0135716,0.0117907,0.019467,0.0339597,0.0139401,0.0547777,0.149165,0.121899,0.0623925,0.0175018,0.0498649,0.0152911,0.0100712,0.0144313,0.0507246,0.150884,0.0520142,0.0217391,0.0477155,0.144252,0.0612257,0.148428,0.375092,D58
0.182081,0.101879,0.0482682,0.138602,0.0312577,0.0145542,0.0421272,0.147015,0.0461803,0.014984,0.0119135,0.0213707,0.0385655,0.0153525,0.0542864,0.147691,0.0933432,0.0602432,0.0186072,0.0528126,0.0162736,0.00841317,0.015721,0.0556988,0.132031,0.0518914,0.0225989,0.052874,0.151376,0.0578482,0.163965,0.395726,D58
0.192213,0.0806927,0.0499877,0.0884304,0.0327315,0.0181774,0.0378285,0.110354,0.0481454,0.0188529,0.014984,0.0303979,0.036846,0.0240113,0.0493122,0.177168,0.0648489,0.0381356,0.0174404,0.0402235,0.017072,0.0117907,0.0211864,0.0748588,0.0730165,0.039548,0.0253009,0.0607345,0.0815524,0.0677966,0.111336,0.650577,D59
0.183063,0.0811226,0.0472857,0.109494,0.0308892,0.0178703,0.0388725,0.129698,0.045382,0.0174404,0.0124662,0.0251781,0.0342054,0.0188529,0.0483296,0.186625,0.0767625,0.0373987,0.0166421,0.0400393,0.0150454,0.0116679,0.0197126,0.0688406,0.0995456,0.0394866,0.0241955,0.0599361,0.109433,0.0656473,0.134488,0.559936,D59
0.186748,0.087325,0.0466716,0.125461,0.0328543,0.0175018,0.0397937,0.132277,0.0471629,0.017072,0.0136944,0.0249939,0.0398551,0.0200197,0.0578482,0.159973,0.0773152,0.0388111,0.0154139,0.0469172,0.015721,0.0108082,0.0176861,0.071297,0.105994,0.0427413,0.0225989,0.0607959,0.104397,0.0671211,0.141734,0.516949,D59
0.202653,0.0762098,0.0448907,0.0878777,0.0298452,0.0179931,0.031749,0.0863424,0.0481454,0.0219848,0.014677,0.02831,0.0298452,0.0210022,0.0383198,0.12325,0.072648,0.0380742,0.0198354,0.0509703,0.0164579,0.0143699,0.0196512,0.0830263,0.0765168,0.0465488,0.025915,0.0799558,0.0784205,0.0739376,0.11631,0.689818,D59
0.194424,0.0959224,0.0402849,0.0913166,0.0284942,0.0147384,0.0311349,0.0806927,0.0458118,0.0169492,0.0135716,0.0225375,0.035495,0.0167035,0.0517072,0.115942,0.112319,0.0564358,0.0206338,0.0497421,0.0189757,0.0132031,0.0228445,0.0601818,0.135962,0.0518914,0.0275117,0.0684721,0.120364,0.0695775,0.169921,0.511791,D59
0.219172,0.0938344,0.0475313,0.108389,0.0363547,0.0189143,0.0372759,0.101142,0.0499263,0.0213707,0.0130803,0.0249324,0.0398551,0.0186686,0.050479,0.12804,0.0967821,0.0431712,0.0177475,0.0483296,0.0163965,0.0105011,0.0196512,0.0685949,0.123987,0.0471629,0.0251167,0.0620241,0.115758,0.0643577,0.139708,0.497298,D59
0.203267,0.107959,0.050786,0.132646,0.0298452,0.0153525,0.0337755,0.119934,0.0423115,0.0167649,0.0108696,0.0242569,0.0331,0.0172562,0.0549005,0.141243,0.0864038,0.049128,0.0173176,0.0497421,0.0148612,0.011238,0.0167035,0.0642962,0.118337,0.0450749,0.0222304,0.0556988,0.131172,0.0643577,0.155736,0.468988,D59
0.194547,0.0843773,0.0497421,0.108327,0.0328543,0.0186686,0.0383198,0.110477,0.0437853,0.0167035,0.0145542,0.0253623,0.0370916,0.0188529,0.0528126,0.15678,0.0747973,0.0404692,0.0176247,0.0475927,0.017072,0.0131417,0.0195898,0.0713584,0.0948784,0.0434783,0.0236428,0.0645419,0.106976,0.0666912,0.138848,0.561594,D59
0.157332,0.059322,0.0378285,0.0648489,0.0278801,0.0149226,0.0324859,0.0854827,0.0438467,0.0163351,0.0152297,0.024871,0.0337141,0.0186072,0.054225,0.149349,0.0595063,0.0264677,0.0147998,0.0327315,0.014984,0.0119135,0.0218005,0.0671211,0.0712356,0.0361091,0.0244412,0.060059,0.0910096,0.0684721,0.150209,0.818411,D59
0.210636,0.0960452,0.0487595,0.111766,0.0341439,0.0151069,0.0383812,0.100344,0.0489437,0.0181159,0.0127733,0.0260992,0.038197,0.018423,0.0509703,0.124969,0.0850528,0.0482682,0.0192827,0.0479612,0.0152297,0.0120978,0.019467,0.0673053,0.106853,0.0474085,0.024871,0.065156,0.115144,0.0714198,0.136514,0.529845,D59
0.203267,0.159052,0.057971,0.211496,0.0297224,0.0162736,0.0367232,0.169799,0.0399779,0.0155981,0.00915009,0.020818,0.0333456,0.0127119,0.0434169,0.144436,0.0879391,0.0608573,0.0160894,0.0563129,0.0109924,0.00743061,0.0126505,0.0486367,0.123188,0.0455662,0.0172562,0.0481454,0.145972,0.0560673,0.147507,0.317183,D5
0.177598,0.183861,0.0443994,0.234832,0.0213707,0.0106239,0.0287399,0.173852,0.0304593,0.0113608,0.00700074,0.0198968,0.0299681,0.00988701,0.0493736,0.144436,0.0951241,0.0749816,0.010931,0.0552076,0.0085974,0.00460575,0.00908868,0.0406534,0.135163,0.0471629,0.0165193,0.0390567,0.170965,0.0420658,0.173422,0.304348,D5
0.211864,0.183002,0.0590764,0.228691,0.0282486,0.0173176,0.0375215,0.15156,0.0372759,0.0147384,0.00761484,0.0190985,0.0329157,0.0132031,0.0476541,0.131909,0.0853599,0.064112,0.014984,0.0559445,0.00878163,0.00650946,0.0101326,0.0431098,0.115635,0.0455662,0.0170106,0.0453206,0.151867,0.0597519,0.15113,0.308647,D5
0.193748,0.165623,0.0471014,0.24392,0.0249939,0.0107467,0.037153,0.175448,0.0345124,0.0127733,0.00816753,0.01873,0.0288627,0.00890445,0.0501719,0.139585,0.0945714,0.0703758,0.0105625,0.0588922,0.00890445,0.00521985,0.00970278,0.0420658,0.135409,0.0476541,0.0112994,0.0411447,0.162061,0.0492508,0.159236,0.29876,D5
0.204618,0.162921,0.0601204,0.219479,0.0315033,0.0168263,0.0393638,0.15899,0.0385655,0.0148612,0.00835176,0.0214321,0.0358634,0.0132646,0.0490052,0.13719,0.0938344,0.0547777,0.013633,0.0546549,0.0117293,0.00687792,0.0111152,0.0488209,0.123803,0.0471014,0.0155981,0.0460575,0.15027,0.0599975,0.131356,0.323569,D5
0.198477,0.175264,0.0517072,0.249509,0.0247482,0.0148612,0.0349423,0.150147,0.0367846,0.0126505,0.00853599,0.0175018,0.0313191,0.0103169,0.0459961,0.125154,0.0884304,0.0647261,0.0136944,0.0557603,0.0109924,0.0073692,0.00976419,0.0436011,0.119504,0.0451363,0.0160894,0.045382,0.16986,0.0560673,0.161201,0.310059,D5
0.191476,0.167833,0.0491894,0.243613,0.0213707,0.0132031,0.0354336,0.170781,0.0338369,0.0125276,0.00743061,0.0182388,0.0311963,0.010931,0.0482068,0.148121,0.0940187,0.0658929,0.011238,0.05662,0.00933432,0.00644805,0.00988701,0.0412061,0.127364,0.0476541,0.0143699,0.0411447,0.16507,0.0455048,0.159605,0.306804,D5
0.192704,0.167158,0.0536109,0.241157,0.0253623,0.0167035,0.0350651,0.161263,0.0325473,0.0133874,0.0085974,0.0198354,0.0312577,0.0141243,0.0469172,0.144436,0.0914394,0.0663228,0.0140015,0.0520757,0.00957996,0.00743061,0.00957996,0.044338,0.115819,0.0447679,0.0165193,0.040899,0.155736,0.0529968,0.156166,0.323753,D5
0.210084,0.16986,0.0545935,0.223962,0.0286785,0.0159052,0.0367232,0.159789,0.0333456,0.015721,0.00902727,0.0201425,0.0328543,0.0127733,0.0510317,0.135348,0.0875092,0.0626382,0.0132646,0.0568042,0.00890445,0.00841317,0.0100712,0.0474699,0.121162,0.0424957,0.015721,0.0443994,0.148796,0.0584623,0.150761,0.318841,D5
0.212356,0.17115,0.0580938,0.226541,0.0290469,0.0166421,0.0366003,0.159605,0.0369688,0.016028,0.00890445,0.020818,0.0333456,0.0135716,0.0452592,0.131663,0.08972,0.0604888,0.0156595,0.0568656,0.0112994,0.00853599,0.012282,0.0438467,0.114038,0.0453206,0.0165193,0.0475313,0.141427,0.059322,0.153156,0.312945,D5
0.206706,0.0983788,0.0479612,0.132768,0.0336527,0.0155981,0.0388111,0.138111,0.0460575,0.0163351,0.0124662,0.0222918,0.0435397,0.0183002,0.0534267,0.1359,0.0951855,0.0558831,0.0169492,0.0541022,0.0161508,0.00964137,0.0171334,0.0599361,0.133505,0.0547777,0.0224761,0.0589536,0.132216,0.0609801,0.138725,0.418632,D60
0.203206,0.108143,0.0430484,0.134979,0.0285556,0.0142471,0.0362319,0.138541,0.0423115,0.0153525,0.0111766,0.0199582,0.0377057,0.0149226,0.0581552,0.135163,0.105441,0.0555146,0.0155367,0.0496193,0.0154139,0.00988701,0.0151683,0.0591992,0.13762,0.0506018,0.0202039,0.0503562,0.14284,0.0558831,0.155981,0.424589,D60
0.191476,0.107529,0.0482068,0.136392,0.0309506,0.0180545,0.037153,0.14155,0.048084,0.0181774,0.0114837,0.0249324,0.0412061,0.0174404,0.0563129,0.148919,0.0973962,0.056927,0.0155367,0.0588308,0.014677,0.00957996,0.0189757,0.0662,0.124355,0.0553304,0.0225989,0.0539794,0.131049,0.0591378,0.139585,0.403525,D60
0.172992,0.0996684,0.0485139,0.126382,0.0291083,0.0154139,0.0345738,0.139216,0.0415746,0.0171334,0.0138787,0.0247482,0.0367846,0.0187915,0.0528126,0.145112,0.0872022,0.0590764,0.0186072,0.0510317,0.0175018,0.0101941,0.0194056,0.062761,0.123066,0.0510931,0.0243798,0.0594449,0.139462,0.0631909,0.156166,0.446266,D60
0.192275,0.0983788,0.0474085,0.123066,0.0315033,0.0180545,0.0372759,0.137927,0.0445836,0.0186686,0.0137558,0.0260378,0.039548,0.0183002,0.0532424,0.147323,0.0969663,0.0585237,0.0175018,0.0534267,0.0167649,0.0108696,0.0181774,0.063068,0.117477,0.0498649,0.0236428,0.059015,0.126934,0.0647261,0.141918,0.439327,D60
0.186625,0.0908868,0.045382,0.123004,0.0332842,0.0168877,0.0389953,0.146156,0.0514001,0.0189757,0.0144928,0.0219234,0.0406534,0.0157824,0.0507246,0.138172,0.0930975,0.0549005,0.0198354,0.055269,0.0165807,0.0113608,0.0198354,0.0650332,0.128101,0.0529354,0.0246868,0.0596905,0.134549,0.0615328,0.139462,0.435335,D60
0.192889,0.108573,0.0467944,0.140383,0.0295382,0.0155367,0.0373987,0.143638,0.0406534,0.0155367,0.0124662,0.0240727,0.0415131,0.0159052,0.0545321,0.147261,0.0943257,0.0581552,0.014984,0.0494964,0.0147998,0.00988701,0.0163965,0.0569885,0.124294,0.0489437,0.0198968,0.0535495,0.140322,0.0632523,0.146279,0.427291,D60
0.189573,0.0923606,0.0471629,0.12675,0.0310734,0.0138787,0.0370916,0.134733,0.0453206,0.0160894,0.0124048,0.0232744,0.0377057,0.0179931,0.0522599,0.141857,0.096168,0.0561287,0.0168263,0.0512773,0.0169492,0.0100098,0.0163351,0.0602432,0.129821,0.0534881,0.0242569,0.0599361,0.138664,0.0654016,0.145542,0.444977,D60
0.16421,0.0935274,0.0451363,0.134549,0.0324245,0.0142471,0.0401007,0.148551,0.0461189,0.0181774,0.0143085,0.0251167,0.0397323,0.0172562,0.0523827,0.149902,0.0863424,0.054225,0.0185458,0.0534881,0.0177475,0.00970278,0.0206952,0.0647261,0.116188,0.0555146,0.0247482,0.0561901,0.137927,0.0625768,0.148489,0.442704,D60
0.213707,0.101081,0.050786,0.133075,0.0348195,0.0156595,0.0391182,0.140936,0.0469172,0.0162736,0.0114837,0.0210636,0.0447679,0.0189757,0.0528126,0.127794,0.100098,0.0588922,0.0174404,0.0530582,0.0149226,0.0100098,0.0186072,0.0553304,0.131724,0.0512159,0.0227217,0.0567428,0.143761,0.0629452,0.140997,0.397814,D60
0.23735,0.0978261,0.0567428,0.120855,0.0409605,0.0198354,0.0458118,0.113056,0.0495578,0.0177475,0.012282,0.0254851,0.042987,0.0199582,0.055269,0.13326,0.0878777,0.0463031,0.019774,0.0458118,0.0190371,0.0125276,0.0198354,0.0652174,0.105502,0.0449521,0.0251167,0.0587693,0.119995,0.0679808,0.137251,0.440617,D61
0.223532,0.117477,0.0521371,0.134856,0.0372759,0.0187915,0.0388725,0.121592,0.0461803,0.0195284,0.0138172,0.0248096,0.0388725,0.0183002,0.0529968,0.133997,0.0941415,0.0584009,0.0179317,0.0504176,0.017072,0.0129575,0.0175633,0.0609801,0.105932,0.0469786,0.0243183,0.0584623,0.120732,0.0673053,0.152174,0.407148,D61
0.233481,0.111643,0.0563744,0.130128,0.0356792,0.0161508,0.0406534,0.133628,0.0526283,0.0155367,0.0112994,0.0218619,0.0423115,0.0181159,0.0560059,0.135593,0.103967,0.0469172,0.0166421,0.0472857,0.0168877,0.0092115,0.017379,0.0604274,0.125031,0.0466102,0.0193441,0.0514001,0.13676,0.062761,0.146156,0.387681,D61
0.226726,0.118644,0.0537337,0.14634,0.0319946,0.0168263,0.0399165,0.131172,0.0437853,0.0147998,0.0112994,0.019774,0.0396708,0.0174404,0.056927,0.129821,0.104888,0.0555146,0.0154753,0.0507246,0.0171948,0.00939573,0.0166421,0.0545935,0.1211,0.0506632,0.0215549,0.0498035,0.144682,0.0604274,0.145972,0.38805,D61
0.241464,0.0957382,0.0529354,0.111766,0.0394252,0.0210636,0.0423115,0.116065,0.0544092,0.0178703,0.013326,0.0235814,0.0421272,0.0200811,0.060059,0.136146,0.0956767,0.0484525,0.0195284,0.0485139,0.0179317,0.0125276,0.0187915,0.0683493,0.111152,0.0459961,0.0244412,0.0558217,0.118705,0.0657087,0.135163,0.430423,D61
0.253071,0.112442,0.0616556,0.125461,0.0399165,0.0191599,0.0406534,0.1211,0.0512159,0.0189757,0.0125276,0.0230287,0.0439695,0.0181774,0.0553918,0.124908,0.100835,0.0499877,0.0176861,0.0490052,0.0173176,0.0117293,0.0175633,0.0671825,0.11195,0.0503562,0.020818,0.0549619,0.111828,0.0660157,0.126627,0.410034,D61
0.236551,0.104151,0.0508475,0.110722,0.0356792,0.0184844,0.0423729,0.121408,0.0493736,0.0180545,0.0162736,0.0238271,0.0393638,0.0202653,0.0567428,0.136453,0.106055,0.0502948,0.0198354,0.0482682,0.0210636,0.0138172,0.0193441,0.0620855,0.117109,0.0497421,0.0245026,0.0561287,0.116433,0.0664456,0.134549,0.419307,D61
0.240543,0.105932,0.0579096,0.12804,0.0396708,0.0217391,0.0448907,0.125829,0.0536723,0.0205109,0.0151069,0.0256694,0.042987,0.021125,0.0523213,0.131602,0.0882461,0.0434169,0.0189757,0.0517686,0.0180545,0.0116065,0.0183616,0.0662614,0.105625,0.0472243,0.0233358,0.0598133,0.114038,0.0677352,0.121408,0.422132,D61
0.237718,0.11846,0.0529968,0.135409,0.0381356,0.0176247,0.0421272,0.131356,0.0478998,0.019467,0.0118521,0.0246254,0.0414517,0.0176861,0.0533039,0.133137,0.101326,0.0512159,0.0183616,0.0535495,0.0154139,0.0106239,0.0171334,0.0649103,0.117477,0.0487595,0.0208794,0.0569885,0.119197,0.0628224,0.133075,0.390567,D61
0.249017,0.102923,0.0547777,0.120118,0.0388111,0.0222918,0.0421272,0.114407,0.0495578,0.0211864,0.0126505,0.0260992,0.0406534,0.0185458,0.0536723,0.141673,0.0972734,0.0509703,0.0174404,0.0485139,0.0181774,0.0128347,0.0195284,0.0629452,0.102677,0.047777,0.0245026,0.0597519,0.109617,0.0680422,0.128163,0.428826,D61
0.120671,0.120241,0.0257308,0.147138,0.014677,0.00970278,0.0214935,0.164763,0.0241955,0.0100098,0.00743061,0.0175018,0.0220462,0.00970278,0.0459961,0.197617,0.130496,0.0657701,0.00951855,0.0353107,0.0085974,0.00700074,0.0100098,0.0385041,0.184537,0.0393638,0.0178089,0.0450749,0.171825,0.0389339,0.173115,0.470769,D62
0.112196,0.111398,0.0237657,0.183554,0.0176247,0.00804471,0.0265905,0.198416,0.0268976,0.00945714,0.00681651,0.0154139,0.025915,0.00884304,0.0462417,0.193994,0.114223,0.0604274,0.0105011,0.035495,0.00816753,0.00515844,0.00829035,0.0373373,0.205048,0.0373987,0.0177475,0.0408376,0.185397,0.0356792,0.173238,0.415438,D62
0.103169,0.115328,0.0259764,0.17293,0.0147998,0.00786048,0.0175633,0.176369,0.0257308,0.0092115,0.00718497,0.0178703,0.0180545,0.00829035,0.041636,0.19252,0.11631,0.0620241,0.00976419,0.0364161,0.00786048,0.00681651,0.00951855,0.0397937,0.179379,0.0377671,0.0180545,0.0490052,0.172562,0.0402849,0.212786,0.452714,D62
0.0984402,0.10538,0.0216777,0.167588,0.0144928,0.00896586,0.0224146,0.194117,0.0264063,0.0122206,0.00700074,0.0198968,0.0246868,0.00902727,0.0430484,0.209469,0.119811,0.0657701,0.0117293,0.041943,0.00957996,0.00564972,0.00878163,0.0383812,0.181344,0.0425571,0.0185458,0.0455662,0.162429,0.0373373,0.190739,0.440555,D62
0.10452,0.109678,0.0267747,0.178887,0.0139401,0.00865881,0.0200197,0.18552,0.0251781,0.00933432,0.0067551,0.0192213,0.0216163,0.0092115,0.0458118,0.194731,0.106608,0.0614714,0.00902727,0.0353107,0.0079833,0.00497421,0.00878163,0.0389339,0.146831,0.0340211,0.0148612,0.0450749,0.174957,0.0380742,0.207443,0.491341,D62
