@relation vectores
@attribute Feature0 numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute class {D1,D10,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D11,D110,D111,D112,D12,D13,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D51,D52,D53,D54,D55,D56,D57,D58,D59,D6,D60,D61,D62,D63,D64,D65,D66,D67,D68,D69,D7,D70,D71,D72,D73,D74,D75,D76,D77,D78,D79,D8,D80,D81,D82,D83,D84,D85,D86,D87,D88,D89,D9,D90,D91,D92,D93,D94,D95,D96,D97,D98,D99}
@data
0.101679,0.0584494,0.161787,0.0296661,0.101945,0.0390744,0.0534104,0.027636,0.0860994,0.0337814,0.120355,0.0272341,0.0915015,0.047011,0.0823364,0.0374228,0.0767954,0.0245131,0.0974528,0.0541152,0.0479659,0.0286577,0.0435452,0.0245575,0.0523361,0.0306836,0.112711,0.0803314,0.0453383,0.0277388,0.0391867,0.0210948,0.0548719,0.0391523,0.0578259,0.0454354,0.0152175,0.0141544,0.0398562,0.04465,0.0190399,0.0197491,0.0126166,0.0116656,0.025489,0.0277611,0.0305364,0.0356126,0.00384203,0.00557913,0.00759683,0.011218,0.00445296,0.00623794,0.00255028,0.00343463,0.00524342,0.00740528,0.00627508,0.00937265,0.000702205,0.00075909,0.00165601,0.00299021,0.000919405,0.0012123,0.000648934,0.000581723,0.00109706,0.00161074,0.00127551,0.00211591,D47
0.0793164,0.0360346,0.143265,0.0402478,0.117601,0.0396049,0.0608457,0.0383414,0.110812,0.0435322,0.11615,0.0347609,0.0713201,0.0328151,0.0845623,0.0337979,0.0749789,0.0262501,0.0841368,0.0306075,0.0398706,0.0219804,0.0433884,0.0278456,0.045589,0.0318142,0.124837,0.0856544,0.0415729,0.024957,0.0303512,0.0206036,0.0427909,0.0334354,0.0561871,0.0429411,0.0124694,0.0118574,0.0497216,0.0522195,0.0175637,0.016007,0.00852881,0.00847459,0.0212579,0.0249885,0.0284863,0.0350964,0.00332689,0.00430662,0.00918013,0.01334,0.00459307,0.00607337,0.00212522,0.00262949,0.00464063,0.00653795,0.00553963,0.00828026,0.000664254,0.000630953,0.00184343,0.00324089,0.000891706,0.00111122,0.000608688,0.000445079,0.00104507,0.00151751,0.00125907,0.00205409,D47
0.0670089,0.0277441,0.122563,0.0390567,0.116559,0.0336895,0.0621295,0.0416683,0.0969688,0.0320792,0.0957884,0.030367,0.101013,0.0474517,0.0878621,0.0375761,0.0758934,0.027114,0.0632169,0.029679,0.0585024,0.0365862,0.070012,0.033131,0.0549692,0.0287384,0.0983414,0.0635161,0.0492177,0.0303048,0.0317747,0.019543,0.0545757,0.042333,0.05975,0.0474492,0.0123562,0.0118523,0.0380341,0.0422031,0.0201677,0.0202314,0.00814954,0.00809312,0.0241713,0.0292301,0.027348,0.0345909,0.00311089,0.00405594,0.00731596,0.0110387,0.00441909,0.0062756,0.00213638,0.00271244,0.00443535,0.00696863,0.00513063,0.00845134,0.000622391,0.000535599,0.00140732,0.0023484,0.000891895,0.00112527,0.000664687,0.000512066,0.000957502,0.00135443,0.00109798,0.00178104,D47
0.0857023,0.0492403,0.136108,0.0478983,0.0964398,0.0438975,0.0613987,0.0442602,0.117094,0.0503814,0.130714,0.0434773,0.0574623,0.0339987,0.0957151,0.0388942,0.0498321,0.0240494,0.0511237,0.0263309,0.040598,0.0200547,0.0603294,0.029811,0.0332532,0.0255935,0.117384,0.0879766,0.0421951,0.0279862,0.0236416,0.0175819,0.0484842,0.0366837,0.0665378,0.0494078,0.00999104,0.0101875,0.0438831,0.048876,0.0162962,0.0170529,0.00705412,0.00803266,0.0188103,0.0235923,0.0248461,0.03183,0.00293778,0.0039046,0.00759373,0.0110615,0.00381668,0.00507608,0.0017727,0.00208786,0.00397614,0.00616338,0.00508171,0.00836003,0.000630882,0.000521479,0.00145866,0.00244633,0.000800621,0.000908299,0.000609013,0.000381239,0.000913898,0.00128093,0.00114213,0.00187878,D47
0.0773528,0.0396256,0.112076,0.0441775,0.0978433,0.0285181,0.0437268,0.0245942,0.0893036,0.0328821,0.0970133,0.0365447,0.107126,0.0561196,0.0714719,0.0339539,0.068725,0.0287644,0.0769366,0.0453069,0.0489823,0.0208536,0.0566741,0.0305306,0.0584844,0.0290038,0.0969144,0.0615736,0.0475015,0.0294367,0.0334668,0.0185723,0.0590519,0.0423601,0.0688331,0.0461131,0.0149372,0.0133552,0.0353119,0.0402816,0.018984,0.0192843,0.0102966,0.00889723,0.0274652,0.0298338,0.0317859,0.0362066,0.00344842,0.00441147,0.00681796,0.0104045,0.00414981,0.00581062,0.00232589,0.00277586,0.00530576,0.00761741,0.00612634,0.00912122,0.000655243,0.000568145,0.00143044,0.00247461,0.000851854,0.00101819,0.000638163,0.000477034,0.0010649,0.0015084,0.00127461,0.00201169,D47
0.0876521,0.0421186,0.145853,0.0398128,0.108605,0.0297174,0.0306959,0.0160797,0.0921512,0.0325326,0.110503,0.0304161,0.084633,0.0395316,0.0873062,0.0328851,0.0636174,0.0304413,0.0880673,0.0446398,0.0313975,0.0156973,0.0525016,0.0256239,0.047074,0.0278925,0.120701,0.0788757,0.0410906,0.0236487,0.0317945,0.0235961,0.051501,0.0377463,0.0614543,0.0453805,0.0135504,0.0122398,0.0465726,0.0498252,0.018731,0.0176877,0.00994388,0.00944988,0.0231433,0.0265414,0.0284723,0.0345681,0.00354832,0.00452405,0.00877912,0.0125798,0.00464466,0.00625659,0.00224442,0.00277405,0.00459377,0.00661448,0.00565867,0.00874376,0.000701744,0.000629228,0.00172585,0.00297208,0.000879873,0.00105683,0.000617324,0.000486963,0.00096953,0.00132647,0.00118628,0.00191895,D47
0.0949168,0.0580022,0.152786,0.0320751,0.0954665,0.0366931,0.042564,0.0248862,0.105177,0.0373113,0.134339,0.0309615,0.0802084,0.0412234,0.0995526,0.0371387,0.0677931,0.0281161,0.0781999,0.0365097,0.0327428,0.0201496,0.0546286,0.0322795,0.0430748,0.0302005,0.122427,0.0867321,0.0413677,0.0253752,0.0299365,0.0184556,0.0489628,0.0388463,0.0574023,0.0446565,0.0120534,0.012115,0.0475691,0.0515604,0.0168655,0.0163965,0.00855443,0.00887998,0.0227699,0.0258959,0.0276662,0.0332786,0.00319598,0.00383539,0.0085789,0.0127938,0.00440549,0.00585875,0.00209654,0.00255764,0.00466285,0.00661658,0.00567659,0.00842371,0.000670506,0.00056077,0.00163821,0.00281469,0.000874618,0.00100754,0.000644966,0.000441965,0.00103398,0.0013971,0.00120768,0.00187299,D47
0.102382,0.0577598,0.169633,0.0347072,0.118629,0.0433906,0.0655989,0.0564975,0.092836,0.0509407,0.117282,0.0245525,0.067971,0.0316436,0.0890297,0.0364341,0.0716716,0.0248133,0.0876772,0.0410742,0.0469064,0.0280476,0.047458,0.0263945,0.0471651,0.02855,0.121093,0.0808276,0.0411473,0.0246513,0.0313648,0.0180008,0.0514224,0.0386949,0.0578345,0.043596,0.0136251,0.0124201,0.0462512,0.0491773,0.017827,0.0172029,0.0100555,0.0097012,0.0230939,0.0256899,0.0307867,0.0360896,0.003639,0.00467515,0.00856763,0.0124788,0.00470095,0.00643181,0.00234733,0.0030902,0.00483498,0.0065981,0.00626885,0.00902553,0.000715318,0.000701189,0.00182647,0.0031808,0.000922677,0.0011454,0.000645676,0.000512726,0.0010685,0.00147447,0.00131337,0.00210148,D47
0.102816,0.0587363,0.159477,0.04005,0.105699,0.0410285,0.0564506,0.025105,0.112301,0.0401469,0.141557,0.0313822,0.0805427,0.0380221,0.0908499,0.0406194,0.0819335,0.0293935,0.050067,0.0231088,0.0608159,0.0348228,0.0675138,0.0370183,0.0463882,0.0282,0.103395,0.0760808,0.0456789,0.0306732,0.0276824,0.0193538,0.0573382,0.0434074,0.0649803,0.0499386,0.011737,0.0117789,0.0404511,0.0444523,0.0178659,0.0189973,0.00824038,0.0084471,0.0239283,0.0272061,0.0294313,0.0355136,0.0031591,0.00414605,0.00729995,0.0109475,0.00408011,0.0057974,0.0020552,0.00240614,0.00459357,0.00693308,0.00573619,0.00918417,0.000640127,0.000547524,0.00139207,0.00233941,0.000842909,0.00102021,0.000632891,0.000483655,0.000980275,0.001389,0.001188,0.00194159,D47
0.0815803,0.0515445,0.132317,0.0320605,0.100223,0.0354886,0.0543436,0.0211605,0.0829692,0.0375247,0.105447,0.0262744,0.0909166,0.0434928,0.0872263,0.0335287,0.0892239,0.0304894,0.0760797,0.0376311,0.0449041,0.0269245,0.0513672,0.028997,0.052993,0.0295593,0.1156,0.0760887,0.0487799,0.0288044,0.0331263,0.0197168,0.0542496,0.0374936,0.0590646,0.0415283,0.0149303,0.0131339,0.0431521,0.0455556,0.0192345,0.0190881,0.0114023,0.010856,0.0244136,0.0262302,0.0297274,0.0346512,0.00397579,0.00556192,0.00809423,0.0116292,0.00462772,0.00625704,0.00251418,0.00339231,0.00498761,0.00694203,0.00611242,0.00905707,0.000746296,0.000748394,0.00176017,0.0030218,0.000926356,0.00112581,0.000672538,0.000554774,0.00106591,0.00145988,0.00128715,0.00202285,D47
0.381797,0.225658,0.282744,0.186169,0.251106,0.132891,0.345881,0.14679,0.252467,0.131073,0.273499,0.161495,0.0721509,0.0456413,0.0727324,0.0627839,0.0741603,0.0468032,0.0900635,0.0786939,0.072996,0.0460778,0.0618583,0.0501904,0.010026,0.00784228,0.00930821,0.00889496,0.0103426,0.0102129,0.0153781,0.0214735,0.00957614,0.00944801,0.00841531,0.00751315,0.00233845,0.0015581,0.00194108,0.00129556,0.00201303,0.0016391,0.00263553,0.00332699,0.00209722,0.00149504,0.0017622,0.00119562,0.000979011,0.000661372,0.000936757,0.000526438,0.000886194,0.000506764,0.000940313,0.000608794,0.000834678,0.000522827,0.000851557,0.000581155,0.000488252,0.000219188,0.000423024,0.000138662,0.000437717,0.000148608,0.000485175,0.000198841,0.000431888,0.000150844,0.000430705,0.000135885,D48
0.390925,0.211017,0.281436,0.148072,0.231118,0.133982,0.349117,0.142162,0.252201,0.142575,0.276575,0.169901,0.0993025,0.0920919,0.0809068,0.0635831,0.0719803,0.0563022,0.0852323,0.0800477,0.0769562,0.0566055,0.0952027,0.0676649,0.0147592,0.018608,0.0107604,0.0108938,0.0105651,0.0108776,0.0148508,0.0185532,0.0115797,0.012856,0.0125371,0.0148854,0.00228722,0.00217446,0.00178765,0.00134817,0.00179103,0.00141339,0.00227009,0.00308745,0.00191966,0.00168989,0.0020058,0.00175646,0.000854485,0.000407659,0.000783549,0.000298513,0.000678009,0.000219643,0.000795181,0.000400449,0.000708266,0.000246539,0.000713646,0.000300855,0.000368326,6.97123e-05,0.000332875,2.10299e-05,0.000347443,3.96424e-05,0.000396039,0.000127893,0.00035035,3.9358e-05,0.0003367,2.99743e-05,D48
0.431801,0.220235,0.313076,0.159958,0.26559,0.161021,0.384809,0.203341,0.274675,0.17315,0.302083,0.160656,0.0899554,0.0737366,0.0710624,0.0567386,0.0735276,0.0512692,0.0936129,0.0697366,0.0819618,0.0557063,0.0759638,0.0552597,0.011509,0.0112506,0.0103336,0.0100734,0.0101696,0.00998177,0.0140477,0.0129063,0.0110159,0.0106335,0.0104166,0.0101936,0.0021363,0.00154167,0.00186003,0.00129596,0.00195038,0.00129609,0.00238025,0.00241031,0.0018259,0.00129912,0.00175044,0.0012198,0.000767116,0.000343094,0.000725973,0.000287555,0.000764286,0.000341623,0.000841952,0.000504752,0.000675154,0.000265391,0.000713779,0.000252956,0.000314288,6.09525e-05,0.000285232,2.13766e-05,0.000312705,4.22593e-05,0.000366489,0.000104161,0.000316266,4.16308e-05,0.000287623,2.76075e-05,D48
0.393973,0.169185,0.279319,0.130401,0.244785,0.148396,0.335054,0.155846,0.249336,0.139323,0.290912,0.127806,0.10956,0.113569,0.0807326,0.0508443,0.0724146,0.0554554,0.0761812,0.0540101,0.0700293,0.0476542,0.0844085,0.0559243,0.0142391,0.0191478,0.0118768,0.0126545,0.0105612,0.0112367,0.0112227,0.0120977,0.0100887,0.010144,0.0119439,0.0128613,0.00221521,0.00218776,0.00179069,0.00164718,0.00173477,0.00142205,0.00195857,0.00207318,0.00174077,0.00132283,0.00176856,0.00156162,0.000786941,0.000376386,0.000677247,0.000273281,0.000664997,0.000254685,0.000781114,0.000373489,0.000608089,0.000204625,0.000633972,0.000230905,0.000327397,6.79125e-05,0.000280058,0,0.000297349,2.29498e-05,0.000346741,8.49963e-05,0.000297569,2.40376e-05,0.00028401,1.19358e-05,D48
0.401324,0.208243,0.295491,0.185372,0.329651,0.151799,0.449609,0.168516,0.343315,0.15487,0.289623,0.16175,0.0829298,0.0585753,0.0858641,0.0708331,0.0697184,0.0483432,0.0719622,0.0517716,0.0710809,0.0511003,0.0772355,0.0591946,0.0104941,0.0104178,0.0103395,0.0110102,0.00923515,0.0089894,0.0121114,0.0119557,0.00942084,0.00937861,0.00988146,0.00959542,0.00207903,0.00134911,0.0017954,0.001256,0.00186242,0.00123569,0.00209595,0.00140868,0.00166326,0.00111569,0.00161632,0.00111891,0.00079993,0.000346313,0.000879545,0.00037442,0.000817615,0.000348986,0.000763926,0.00029537,0.000685599,0.000225481,0.000693234,0.000224612,0.000375108,9.12671e-05,0.000335928,3.58733e-05,0.000343597,4.44617e-05,0.000391012,0.000106103,0.000337822,3.29028e-05,0.000318617,1.99534e-05,D48
0.386099,0.194345,0.289396,0.156297,0.340124,0.156994,0.463919,0.165149,0.343767,0.148785,0.283705,0.156666,0.0812958,0.0730018,0.077261,0.0643887,0.0771618,0.0569281,0.0920274,0.0786433,0.0772464,0.059368,0.075412,0.0625497,0.0115199,0.0115123,0.010556,0.0117881,0.0107863,0.0109839,0.0138145,0.0142274,0.0111717,0.0115001,0.011229,0.011882,0.00202131,0.00150643,0.00182616,0.00136157,0.00189389,0.0012621,0.0023135,0.00245567,0.00198443,0.00133282,0.00181068,0.00127486,0.000773314,0.000293106,0.000831121,0.000314705,0.000768118,0.000287958,0.000767303,0.000343149,0.000688639,0.000229462,0.000714087,0.000245965,0.00032873,5.57948e-05,0.000310997,1.99582e-05,0.000310765,2.13473e-05,0.000373328,9.35247e-05,0.00032576,3.45083e-05,0.000301048,8.75734e-06,D48
0.428809,0.213884,0.288963,0.153314,0.327162,0.148887,0.462353,0.176581,0.324747,0.134579,0.279354,0.167984,0.106453,0.0802164,0.0822655,0.0650978,0.100595,0.0706797,0.124645,0.0900903,0.100134,0.063358,0.086666,0.0683069,0.0187696,0.022839,0.0180467,0.0213624,0.016605,0.0175964,0.0201772,0.0272582,0.0166107,0.0162464,0.0172135,0.0203488,0.00311838,0.00541792,0.00275553,0.004428,0.00302068,0.00511685,0.00342145,0.00544437,0.0028879,0.00393624,0.00290939,0.00431761,0.000904433,0.000972325,0.000940753,0.00092256,0.000923636,0.000935,0.000917033,0.000803653,0.000774722,0.000695012,0.000753639,0.000706887,0.000338441,8.57372e-05,0.000291333,2.47665e-05,0.000312241,4.6385e-05,0.000392527,0.000136405,0.000310234,2.86411e-05,0.000305158,2.79041e-05,D48
0.385516,0.22402,0.287048,0.170831,0.25067,0.148823,0.368055,0.154078,0.251276,0.135971,0.276605,0.162143,0.0727946,0.0590569,0.0699233,0.0644681,0.0833886,0.051161,0.108381,0.0883245,0.0803,0.050159,0.0680035,0.0555772,0.0108725,0.00981102,0.00951,0.0100326,0.0109877,0.0110394,0.0183419,0.0252181,0.0113907,0.0119105,0.0097185,0.00993772,0.00216534,0.00161919,0.00176561,0.00121192,0.00201142,0.00155546,0.00257211,0.00328976,0.00200597,0.00155098,0.00179305,0.00132528,0.000836062,0.000386767,0.000820139,0.000339114,0.000750627,0.000331815,0.000844434,0.000477603,0.000726325,0.000272657,0.000736997,0.000307364,0.000387531,9.91792e-05,0.000345443,5.34119e-05,0.00034857,6.29924e-05,0.000408214,0.000116406,0.000362733,5.40896e-05,0.000343047,4.21236e-05,D48
0.395291,0.192542,0.299274,0.161727,0.329605,0.144895,0.445807,0.154527,0.323913,0.140484,0.291628,0.155219,0.0749966,0.0689646,0.0845604,0.0628085,0.0743944,0.0548861,0.108355,0.101747,0.0765672,0.0545442,0.0830807,0.0615364,0.0104536,0.0110198,0.0100287,0.0117551,0.0112792,0.0123721,0.0137748,0.0187191,0.0112184,0.0120645,0.0103139,0.011531,0.00202328,0.00158569,0.00172555,0.00134897,0.00184371,0.00147443,0.00222706,0.00274498,0.00182047,0.00143636,0.00171981,0.00120413,0.000722405,0.000304524,0.00067125,0.000250821,0.00070873,0.000242703,0.000726899,0.00033205,0.000642361,0.000237779,0.000618239,0.000209192,0.000309055,4.7448e-05,0.000274356,8.08281e-06,0.000293393,1.76608e-05,0.000348829,8.60435e-05,0.000278223,4.8408e-06,0.000274515,2.18239e-06,D48
0.419285,0.186617,0.289893,0.168017,0.263687,0.122381,0.389803,0.156319,0.272583,0.120497,0.283316,0.145274,0.0864635,0.0395177,0.0868686,0.0596173,0.0772322,0.0497174,0.105549,0.0897586,0.0787617,0.0475684,0.0890667,0.0476668,0.0121388,0.00921087,0.0103813,0.00929407,0.0111302,0.00997266,0.0142547,0.0152186,0.0109795,0.0108316,0.0103418,0.00800502,0.00234656,0.00166137,0.0019503,0.00121571,0.0020867,0.00151329,0.00242891,0.00216718,0.00206896,0.00158575,0.00183486,0.00117966,0.000925712,0.000498607,0.000978772,0.000456473,0.000919575,0.000397121,0.000908266,0.00040728,0.000832648,0.00037759,0.000828304,0.000382739,0.000468786,0.000187239,0.000423251,0.000120835,0.000445296,0.000138953,0.000501609,0.000184409,0.000440347,0.00013121,0.000423403,0.000113722,D48
0.12323,0.0432188,0.0680272,0.026468,0.0212837,0.013379,0.0175994,0.0116021,0.0146202,0.00870187,0.0654739,0.0222789,0.07952,0.0288962,0.0172233,0.00857436,0.0065768,0.00351468,0.025444,0.0194115,0.00986589,0.00549831,0.0203228,0.0105117,0.050263,0.0259166,0.00756961,0.00355653,0.00314381,0.00193579,0.0118652,0.0149611,0.00351893,0.00222388,0.00887345,0.00398837,0.0768971,0.0380196,0.0063332,0.00345214,0.0016988,0.00117449,0.00515586,0.0112141,0.00188509,0.00160946,0.00682027,0.00360898,0.121656,0.0294392,0.0112073,0.00390136,0.000965563,0.00128048,0.00175317,0.00479819,0.0010533,0.0015752,0.0123367,0.00391883,0.0221427,0.010043,0.00458553,0.00153647,0.00053289,0.000608056,0.000427243,0.000662403,0.000584131,0.000782855,0.00485712,0.00169006,D49
0.0719127,0.025395,0.0419824,0.0159915,0.0216936,0.0125406,0.029133,0.0205454,0.025691,0.0175475,0.0486164,0.0164942,0.0746655,0.0384731,0.0143631,0.00579631,0.00685934,0.00368081,0.0279926,0.0246843,0.0080692,0.00463501,0.017147,0.00967648,0.0548727,0.0316404,0.00820348,0.00402875,0.0035194,0.00196626,0.012635,0.017486,0.00348064,0.00216071,0.00785403,0.00477234,0.0527322,0.0344005,0.00516265,0.00288326,0.00179958,0.00157068,0.00533512,0.0118349,0.0017723,0.00143358,0.00550432,0.00283863,0.122798,0.021033,0.011689,0.00387815,0.000975444,0.00148239,0.00186199,0.0051605,0.000975901,0.00153254,0.0123298,0.00405792,0.0212293,0.00859888,0.00453532,0.00143885,0.000537633,0.000663458,0.000439406,0.000746839,0.000571395,0.000774566,0.00465261,0.00148198,D49
0.0621074,0.0264178,0.0305801,0.0156005,0.0159237,0.00673568,0.0207517,0.00858883,0.0161376,0.00711502,0.0398048,0.0168185,0.067081,0.0279326,0.0153497,0.00647648,0.00936133,0.00501681,0.0293683,0.0235444,0.00670418,0.00333991,0.01431,0.0056205,0.0669927,0.0272348,0.00839042,0.00453871,0.00438824,0.00267152,0.0118061,0.0181115,0.00385809,0.00233821,0.00807565,0.00397183,0.0715722,0.0418759,0.00719111,0.00394374,0.0018557,0.00168794,0.00497095,0.011261,0.00169116,0.00140642,0.00770805,0.00413537,0.130185,0.0247032,0.0114454,0.00388507,0.00103436,0.0014601,0.00176099,0.00482406,0.00104787,0.00164683,0.0128369,0.00385124,0.0214458,0.00907778,0.00476108,0.00142189,0.000549005,0.000681424,0.000416968,0.00069128,0.000571851,0.000750384,0.00507224,0.0015661,D49
0.0437385,0.0159238,0.027079,0.0130241,0.0159593,0.00697102,0.0223552,0.0128526,0.0159096,0.00917845,0.0283774,0.0117864,0.0647099,0.0273243,0.0131233,0.00587674,0.00906074,0.00348615,0.0266624,0.0186718,0.00849159,0.00396613,0.014023,0.00836549,0.0657701,0.0321903,0.00784917,0.00382305,0.00348785,0.00215858,0.0111203,0.0164781,0.00332632,0.00171234,0.00881738,0.00404056,0.0631552,0.0307345,0.00609048,0.00290762,0.0017404,0.0014573,0.00492154,0.0105596,0.00165808,0.00136336,0.00603241,0.00309389,0.129802,0.0203278,0.0121506,0.00322401,0.000914857,0.00132435,0.00168874,0.00472631,0.000962528,0.00142388,0.012096,0.00325818,0.0187924,0.00759323,0.0046087,0.0011807,0.000550925,0.000576231,0.000456145,0.000756735,0.000594634,0.00082204,0.00460719,0.00119255,D49
0.054446,0.0430444,0.031011,0.0226784,0.0213371,0.0116348,0.026677,0.0172828,0.0225275,0.0100168,0.0368534,0.0225239,0.0582142,0.0213438,0.00973891,0.00559308,0.00698044,0.00296823,0.0219426,0.019266,0.00721018,0.00320911,0.0124798,0.00596664,0.046386,0.0283744,0.00686227,0.00306975,0.00378484,0.0023163,0.0125285,0.0182857,0.00353779,0.00262258,0.00725641,0.00359795,0.0681772,0.0377465,0.00666216,0.00358199,0.00170936,0.00165107,0.00548599,0.0123759,0.00187669,0.00173854,0.00671589,0.00367919,0.131186,0.025779,0.0117989,0.00374094,0.0010832,0.00186585,0.00183599,0.00507615,0.00104699,0.00157883,0.0123625,0.00387481,0.0219579,0.00931427,0.00490123,0.00149999,0.00056607,0.000640015,0.000448828,0.000675651,0.000609125,0.000800033,0.00501753,0.00156775,D49
0.0989196,0.0418666,0.0591468,0.0248443,0.0222048,0.010429,0.0230249,0.0173912,0.0204172,0.00796855,0.0503525,0.0195656,0.0846997,0.0509455,0.0191552,0.00873709,0.00759388,0.00374783,0.0188156,0.0157442,0.00674565,0.00288863,0.0168665,0.00844417,0.0622921,0.0262331,0.00831669,0.00427703,0.0031401,0.00180764,0.0101029,0.0148872,0.00311764,0.00161945,0.00904162,0.00407001,0.0575595,0.0369391,0.00454431,0.00227018,0.00160631,0.00114786,0.00466269,0.0104444,0.00158964,0.00128136,0.00484116,0.00246804,0.133737,0.0230301,0.0117047,0.0037983,0.000899127,0.00127861,0.00168366,0.00486217,0.000959132,0.00153127,0.0126023,0.00395999,0.0201028,0.00824043,0.00486363,0.00119236,0.00053391,0.000652594,0.000427834,0.000948112,0.000588973,0.00093521,0.00504401,0.00127167,D49
0.126076,0.0278619,0.0650826,0.0247943,0.0194072,0.0128788,0.0235473,0.0139072,0.0194972,0.00903117,0.0694668,0.0223161,0.0954066,0.045317,0.0209353,0.0111026,0.0078059,0.00367018,0.0180712,0.0109125,0.00862685,0.00409304,0.0193901,0.0105066,0.0568499,0.0286456,0.00789231,0.00412274,0.00432756,0.00249536,0.0107928,0.0139678,0.00338363,0.00203822,0.00702719,0.00385177,0.0572433,0.0325318,0.00579937,0.00286117,0.00167871,0.00118571,0.00498944,0.0107107,0.00164635,0.00113786,0.00583499,0.00276528,0.133699,0.0191991,0.0118556,0.00343818,0.00101861,0.00148367,0.00181242,0.00513582,0.00101246,0.00147028,0.0132217,0.00342557,0.0200048,0.00822957,0.00462377,0.00119077,0.000571727,0.00078649,0.000473281,0.000980986,0.000614662,0.000910776,0.00488507,0.00130408,D49
0.133226,0.0398406,0.0602285,0.0258321,0.0229544,0.0107947,0.0275856,0.0168727,0.0241317,0.0155918,0.0622594,0.0216198,0.103122,0.0519921,0.0203601,0.0091548,0.0072947,0.00333731,0.0322319,0.0263048,0.00888119,0.00393856,0.0219028,0.00929456,0.0533848,0.0257923,0.00839237,0.00429284,0.00380494,0.00227345,0.014954,0.0197629,0.00410563,0.00233585,0.00942698,0.00473908,0.0535694,0.0350871,0.00525451,0.00260519,0.00186996,0.00163552,0.00590092,0.0127611,0.00188556,0.00152533,0.00528465,0.00255455,0.128121,0.0274715,0.011181,0.00401692,0.00105731,0.00169552,0.0018812,0.00526285,0.00108387,0.00181183,0.0121915,0.00426689,0.021248,0.00904121,0.00484317,0.00140349,0.000506583,0.000599155,0.000386638,0.000639399,0.000562996,0.000766484,0.00508128,0.00154766,D49
0.0774259,0.0400722,0.0468131,0.0204706,0.0284916,0.0159537,0.0393598,0.0269054,0.0271802,0.0153292,0.041199,0.021486,0.0522803,0.0211087,0.0132976,0.0054134,0.00711914,0.00329828,0.0203458,0.0136316,0.00645089,0.00388225,0.0154243,0.00854645,0.070171,0.0377589,0.00771089,0.00400281,0.00345406,0.00241428,0.0171785,0.0243201,0.0031365,0.0019788,0.00815837,0.0037193,0.0667827,0.0386109,0.00537533,0.00279912,0.00194622,0.00204353,0.00838944,0.0153757,0.00178585,0.00180353,0.00566618,0.00296499,0.130925,0.0202162,0.0124429,0.00452106,0.00130114,0.002119,0.0030349,0.00738524,0.00130387,0.00218129,0.0129396,0.00451566,0.0192349,0.00774432,0.00483813,0.00123324,0.000698979,0.00104522,0.000622683,0.00129688,0.000748896,0.0012886,0.00497936,0.0013253,D49
